"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2019-01-14","BD","Dhaka","pm25",24,152,323,221,24499.3,156.52,1.0,231.79,5.32,1.4,1,15,NULL,100,221,161
"2019-01-31","BD","Dhaka","pm25",24,151,323,226,35584.3,188.64,1.0,236.5,5.46,1.48,1,15,NULL,100,221,161
"2022-12-26","IN","New Delhi","pm25",9999,213.62,322.25,253.88,11192.76,105.8,1.0,237.86,5.5,1.38,1,15,NULL,100,230,165
"2019-12-03","IN","Ghāziābād","pm25",46,156,322,210,26888.4,163.98,1.0,241.9,5.62,1.43,1,15,NULL,100,251,176
"2020-12-10","IN","Lucknow","pm25",91,92,322,198,17212.9,131.2,1.0,215.93,4.86,1.51,1,15,NULL,100,229,165
"2023-01-06","BD","Dhaka","pm25",24,237,321,266,7415,86.11,1.0,276.07,6.61,2.08,1,15,NULL,100,264,182
"2019-01-30","IN","Hāpur","pm25",48,158,321,236,17415.1,131.97,1.0,252.57,5.93,2.18,1,15,NULL,100,236,168
"2021-12-20","IN","New Delhi","pm25",24,183,320,221,18828,137.22,1.0,236.47,5.46,1.36,1,15,NULL,100,231,166
"2020-12-26","CN","Ürümqi","pm25",188,5,318,230,60708.2,246.39,1.0,223.8,5.09,2.14,1,15,NULL,100,220,160
"2020-12-19","IN","New Delhi","pm25",24,166,318,222,20519.9,143.25,1.0,225.0,5.13,1.19,1,15,NULL,100,241,171
"2023-01-15","BD","Dhaka","pm25",24,153,318,252,31160.2,176.52,1.0,288.27,6.97,2.26,1,15,NULL,100,264,182
"2021-11-28","IN","Ghāziābād","pm25",48,184,317,238,14988.7,122.43,1.0,264.93,6.29,1.76,1,15,NULL,100,251,176
"2023-01-28","IN","New Delhi","pm25",24,158,317,181,12919.1,113.66,1.0,255.93,6.03,1.64,1,15,NULL,100,231,166
"2022-12-01","IN","New Delhi","pm25",24,183,317,268,19596.8,139.99,1.0,222.77,5.06,1.16,1,15,NULL,100,230,165
"2021-11-21","IN","Hāpur","pm25",95,110,316,183,20953.9,144.75,1.0,242.17,5.63,2.0,1,15,NULL,100,238,169
"2020-01-27","BD","Dhaka","pm25",24,212,316,262,11045.9,105.1,1.0,223.37,5.08,1.28,1,15,NULL,100,219,160
"2021-11-27","IN","Ghāziābād","pm25",48,164,316,234,23720.5,154.01,1.0,263.77,6.25,1.75,1,15,NULL,100,251,176
"2021-01-01","BD","Dhaka","pm25",9999,171.12,315.5,251,27955.52,167.2,1.0,231.5,5.31,1.4,1,15,NULL,100,248,174
"2020-11-29","IN","Ghāziābād","pm25",48,164,315,200,15144.5,123.06,1.0,267.63,6.37,1.8,1,15,NULL,100,252,176
"2019-12-16","IN","Delhi","pm25",800,32,315,169,5974.7,77.3,1.0,213.87,4.8,1.0,1,15,NULL,100,244,172
"2019-01-24","IN","Ghāziābād","pm25",24,157,315,184,21088,145.22,1.0,278.67,6.69,1.96,1,15,NULL,100,243,172
"2019-01-27","IN","Hāpur","pm25",48,118,315,175,8021.59,89.56,1.0,258.33,6.1,2.28,1,15,NULL,100,236,168
"2019-01-09","IN","New Delhi","pm25",24,127,315,199,26514.2,162.83,1.0,270.11,6.44,1.84,1,15,NULL,100,230,165
"2023-01-17","IN","New Delhi","pm25",24,97,314,220,40029.5,200.07,1.0,280.25,6.73,1.99,1,15,NULL,100,231,166
"2020-11-11","IN","Ghāziābād","pm25",48,112,313,244,33381.1,182.7,1.0,264.83,6.28,1.76,1,15,NULL,100,252,176
"2023-01-23","IN","New Delhi","pm25",24,151,313,194,18617.6,136.45,1.0,270.32,6.44,1.85,1,15,NULL,100,231,166
"2021-11-15","IN","Ghāziābād","pm25",47,146,313,229,22548.8,150.16,1.0,234.37,5.4,1.32,1,15,NULL,100,251,176
"2021-11-24","IN","New Delhi","pm25",24,183,312,257,11819.1,108.72,1.0,257.53,6.07,1.66,1,15,NULL,100,262,181
"2022-12-23","BD","Dhaka","pm25",24,157,312,231,22550.1,150.17,1.0,227.97,5.21,1.35,1,15,NULL,100,247,174
"2022-12-25","IN","New Delhi","pm25",24,206,312,246,10436.7,102.16,1.0,238.0,5.5,1.38,1,15,NULL,100,230,165
"2019-12-09","IN","New Delhi","pm25",24,172,311,265,26525.2,162.87,1.0,234.7,5.41,1.33,1,15,NULL,100,251,176
"2019-01-31","IN","Hāpur","pm25",42,161,311,214,17564.5,132.53,1.0,248.13,5.8,2.1,1,15,NULL,100,236,168
"2020-12-16","IN","Ghāziābād","pm25",47,119,311,184,8933.01,94.51,1.0,246.97,5.77,1.5,1,15,NULL,100,257,179
"2021-01-01","IN","New Delhi","pm25",9999,123.5,310.25,216,26681.09,163.34,1.0,253.3,5.95,1.6,1,15,NULL,100,228,164
"2021-01-18","IN","New Delhi","pm25",24,194,310,267,12600.2,112.25,1.0,261.7,6.19,1.72,1,15,NULL,100,228,164
"2019-01-09","BD","Dhaka","pm25",24,173,310,212,16040.4,126.65,1.0,227.89,5.21,1.34,1,15,NULL,100,221,161
"2019-01-23","IN","Ghāziābād","pm25",24,153,310,172,19460,139.5,1.0,282.78,6.81,2.02,1,15,NULL,100,243,172
"2021-11-20","IN","New Delhi","pm25",24,200,309,252,8792.97,93.77,1.0,244.53,5.69,1.47,1,15,NULL,100,262,181
"2020-12-24","CN","Ürümqi","pm25",180,5,308,233,54119.7,232.64,1.0,220.03,4.98,2.08,1,15,NULL,100,220,160
"2020-12-31","CN","Ürümqi","pm25",9999,9,307.5,221,64109.4,253.2,1.0,237.7,5.5,2.38,1,15,NULL,100,220,160
"2023-01-17","BD","Dhaka","pm25",24,193,307,229,14232.2,119.3,1.0,283.53,6.83,2.19,1,15,NULL,100,264,182
"2019-11-18","IN","Ghāziābād","pm25",32,97,306,180,32688.9,180.8,1.0,290.23,7.02,2.13,1,15,NULL,100,252,176
"2019-12-23","IN","New Delhi","pm25",24,191,305,243,14028.7,118.44,1.0,224.7,5.12,1.19,1,15,NULL,100,251,176
"2019-11-09","IN","New Delhi","pm25",23,107,305,197,39040.8,197.59,1.0,230.5,5.29,1.27,1,15,NULL,100,232,166
"2020-11-27","IN","Delhi","pm25",919,5,305,160,11250.8,106.07,1.0,266.77,6.34,1.81,1,15,NULL,100,244,172
"2019-11-26","IN","Delhi","pm25",681,73,305,181,11705.2,108.19,1.0,279.17,6.7,2.01,1,15,NULL,100,238,169
"2021-01-27","BD","Dhaka","pm25",24,169,305,217,16868.7,129.88,1.0,262.78,6.23,1.88,1,15,NULL,100,248,174
"2021-12-29","IN","New Delhi","pm25",24,97,304,184,22137.4,148.79,1.0,245.97,5.74,1.5,1,15,NULL,100,231,166
"2020-12-23","CN","Ürümqi","pm25",190,5,304,181,59967,244.88,1.0,215.37,4.85,2.0,1,15,NULL,100,220,160
"2021-11-24","IN","Ghāziābād","pm25",40,148,303,227,16117.4,126.95,1.0,259.17,6.12,1.68,1,15,NULL,100,251,176
"2023-01-16","IN","New Delhi","pm25",24,162,303,189,19427.4,139.38,1.0,282.27,6.79,2.02,1,15,NULL,100,231,166
"2021-12-12","IN","New Delhi","pm25",24,157,303,180,11771.2,108.5,1.0,246.1,5.74,1.5,1,15,NULL,100,231,166
"2020-01-11","BD","Dhaka","pm25",24,191,302,215,11128.9,105.49,1.0,212.97,4.78,1.12,1,15,NULL,100,219,160
"2021-11-25","IN","Ghāziābād","pm25",48,164,302,232,15067.9,122.75,1.0,261.37,6.18,1.71,1,15,NULL,100,251,176
"2020-12-12","CN","Ürümqi","pm25",191,21,301,183,36981.8,192.31,1.0,153.97,3.06,0.98,1,15,NULL,100,220,160
"2020-12-13","CN","Ürümqi","pm25",192,13,301,208,40094.8,200.24,1.0,157.8,3.17,1.05,1,15,NULL,100,220,160
"2020-11-28","IN","Ghāziābād","pm25",47,112,301,178,10958.7,104.68,1.0,270.3,6.44,1.84,1,15,NULL,100,252,176
"2021-12-04","IN","New Delhi","pm25",24,151,301,241,25309.8,159.09,1.0,283.53,6.83,2.04,1,15,NULL,100,231,166
"2021-01-14","BD","Dhaka","pm25",24,187,301,237,9343.46,96.66,1.0,244.3,5.69,1.59,1,15,NULL,100,248,174
"2021-01-30","BD","Dhaka","pm25",24,187,300,231,9859.84,99.3,1.0,262.82,6.23,1.88,1,15,NULL,100,248,174
"2020-11-26","IN","Ghāziābād","pm25",48,72,300,164,30972.5,175.99,1.0,276.7,6.63,1.93,1,15,NULL,100,252,176
"2020-11-16","IN","Delhi","pm25",928,44,299,161,10538.3,102.66,1.0,268.8,6.4,1.85,1,15,NULL,100,244,172
"2023-01-29","IN","New Delhi","pm25",23,168,297,228,15203.2,123.3,1.0,254.01,5.97,1.61,1,15,NULL,100,231,166
"2023-01-12","IN","New Delhi","pm25",24,218,297,264,3702.45,60.85,1.0,279.48,6.71,1.98,1,15,NULL,100,231,166
"2020-11-19","IN","Ghāziābād","pm25",48,159,296,215,15922.4,126.18,1.0,276.27,6.62,1.93,1,15,NULL,100,252,176
"2021-11-23","IN","Hāpur","pm25",91,156,296,198,12495.7,111.78,1.0,243.97,5.68,2.03,1,15,NULL,100,238,169
"2019-01-26","IN","Patna","pm25",48,157,296,192,16698.2,129.22,1.0,281.38,6.77,2.68,1,15,NULL,100,250,175
"2020-12-20","IN","New Delhi","pm25",24,165,295,250,18488.4,135.97,1.0,226.47,5.17,1.21,1,15,NULL,100,241,171
"2019-01-23","IN","Hāpur","pm25",46,91,295,161,19256.3,138.77,1.0,273.43,6.54,2.54,1,15,NULL,100,236,168
"2019-11-29","IN","Delhi","pm25",699,52,295,132,10154.9,100.77,1.0,258.93,6.11,1.69,1,15,NULL,100,238,169
"2021-11-22","IN","New Delhi","pm25",24,161,295,198,14919.1,122.14,1.0,251.1,5.89,1.57,1,15,NULL,100,262,181
"2021-11-02","IN","Hāpur","pm25",96,154,295,194,9484.81,97.39,1.0,158.67,3.2,0.54,1,15,NULL,100,238,169
"2020-11-30","IN","New Delhi","pm25",24,168,294,199,15189.5,123.25,1.0,242.97,5.65,1.45,1,15,NULL,100,228,164
"2023-01-16","BD","Dhaka","pm25",24,189,294,218,12542.2,111.99,1.0,286.2,6.91,2.23,1,15,NULL,100,264,182
"2020-01-09","BD","Dhaka","pm25",24,159,294,231,11756.8,108.43,1.0,212.77,4.77,1.11,1,15,NULL,100,219,160
"2019-07-17","US","Portland","co",9999,35.2,293.33,211.37,105498.07,324.8,0.71,43.68,8.05,0.9,1,4,NULL,71,295,183
"2021-12-28","IN","New Delhi","pm25",24,109,292,180,26601.7,163.1,1.0,248.97,5.82,1.54,1,15,NULL,100,231,166
"2019-11-25","IN","Ghāziābād","pm25",38,120,292,188,16213.9,127.33,1.0,302.43,7.38,2.31,1,15,NULL,100,252,176
"2022-12-12","BD","Dhaka","pm25",21,179,292,225,8751.48,93.55,1.0,194.43,4.24,0.83,1,15,NULL,100,247,174
"2020-01-01","BD","Dhaka","pm25",9999,125.62,291.88,215.5,24992.61,158.09,1.0,205.17,4.55,1.0,1,15,NULL,100,219,160
"2023-01-14","IN","New Delhi","pm25",24,178,291,217,13543,116.37,1.0,284.95,6.87,2.06,1,15,NULL,100,231,166
"2021-01-09","BD","Dhaka","pm25",24,184,290,259,14598.7,120.83,1.0,238.6,5.52,1.51,1,15,NULL,100,248,174
"2019-01-29","IN","Patna","pm25",48,147,290,174,5905.67,76.85,1.0,269.72,6.43,2.48,1,15,NULL,100,250,175
"2019-12-01","IN","Ghāziābād","pm25",48,164,290,193,11147.2,105.58,1.0,258.03,6.09,1.66,1,15,NULL,100,251,176
"2021-01-06","IN","New Delhi","pm25",24,151,289,197,13981.6,118.24,1.0,236.17,5.45,1.35,1,15,NULL,100,228,164
"2020-12-17","IN","Ghāziābād","pm25",45,167,289,186,9607.56,98.02,1.0,247.77,5.79,1.51,1,15,NULL,100,257,179
"2020-12-18","IN","Ghāziābād","pm25",46,124,288,193,15822.6,125.79,1.0,248.13,5.8,1.52,1,15,NULL,100,257,179
"2022-12-05","IN","New Delhi","pm25",24,171,288,246,16486,128.4,1.0,214.87,4.83,1.05,1,15,NULL,100,230,165
"2020-11-20","IN","New Delhi","pm25",24,147,288,206,23201.1,152.32,1.0,250.87,5.88,1.57,1,15,NULL,100,228,164
"2019-01-29","IN","New Delhi","pm25",24,134,288,182,18300.8,135.28,1.0,243.59,5.67,1.46,1,15,NULL,100,230,165
"2019-12-22","IN","Ghāziābād","pm25",48,173,288,207,5854.31,76.51,1.0,235.9,5.44,1.34,1,15,NULL,100,251,176
"2019-01-23","IN","New Delhi","pm25",21,154,288,191,16487,128.4,1.0,260.26,6.15,1.7,1,15,NULL,100,230,165
"2019-01-08","IN","Ghāziābād","pm25",24,177,287,203,13045.4,114.22,1.0,318.38,7.84,2.54,1,15,NULL,100,243,172
"2019-11-22","IN","New Delhi","pm25",23,187,286,228,7575.1,87.04,1.0,271.07,6.47,1.86,1,15,NULL,100,232,166
"2021-01-08","IN","New Delhi","pm25",24,169,286,195,18883,137.42,1.0,233.6,5.38,1.32,1,15,NULL,100,228,164
"2019-11-09","IN","Ghāziābād","pm25",48,104,284,201,20635.5,143.65,1.0,252.93,5.94,1.59,1,15,NULL,100,252,176
"2020-11-21","IN","New Delhi","pm25",24,97,284,193,21027.8,145.01,1.0,251.2,5.89,1.57,1,15,NULL,100,228,164
"2019-01-15","IN","Hāpur","pm25",48,156,283,190,9285.74,96.36,1.0,284.47,6.86,2.74,1,15,NULL,100,236,168
"2020-01-02","BD","Dhaka","pm25",9999,134.5,282.5,209,21106.25,145.28,1.0,205.6,4.56,1.0,1,15,NULL,100,219,160
"2020-12-18","IN","New Delhi","pm25",24,129,282,197,19553.8,139.83,1.0,224.07,5.1,1.18,1,15,NULL,100,241,171
"2019-01-30","IN","Kolkata","pm25",120,100,281,170,9267.98,96.27,1.0,236.07,5.45,2.4,1,15,NULL,100,220,160
"2020-11-18","IN","Ghāziābād","pm25",48,156,280,182,6836.31,82.68,1.0,274.7,6.57,1.9,1,15,NULL,100,252,176
"2019-01-09","IN","Hāpur","pm25",48,155,279,223,15204.4,123.31,1.0,295.33,7.17,2.93,1,15,NULL,100,236,168
"2019-11-24","IN","Delhi","pm25",680,48,279,180,10522.3,102.58,1.0,281.33,6.77,2.04,1,15,NULL,100,238,169
"2020-01-26","BD","Dhaka","pm25",24,171,278,244,11842,108.82,1.0,221.33,5.02,1.24,1,15,NULL,100,219,160
"2020-12-03","IN","New Delhi","pm25",24,183,278,231,8733.91,93.46,1.0,249.1,5.83,1.54,1,15,NULL,100,241,171
"2019-12-18","IN","New Delhi","pm25",24,186,278,196,5837.61,76.4,1.0,210.4,4.7,0.98,1,15,NULL,100,251,176
"2019-01-02","BD","Dhaka","pm25",24,124,277,207,17970.4,134.05,1.0,207.0,4.6,1.03,1,15,NULL,100,221,161
"2022-12-11","IN","New Delhi","pm25",24,154,276,197,10046.4,100.23,1.0,217.4,4.9,1.08,1,15,NULL,100,230,165
"2022-12-08","IN","New Delhi","pm25",24,159,276,197,8614.76,92.82,1.0,212.73,4.77,1.02,1,15,NULL,100,230,165
"2019-01-03","BD","Dhaka","pm25",24,158,276,235,17866.7,133.67,1.0,216.33,4.87,1.17,1,15,NULL,100,221,161
"2022-12-09","BD","Dhaka","pm25",24,153,276,203,11679.5,108.07,1.0,189.67,4.1,0.76,1,15,NULL,100,247,174
"2019-01-28","IN","Kolkata","pm25",116,118,276,172,5193.3,72.06,1.0,241.04,5.59,2.5,1,15,NULL,100,220,160
"2022-12-11","BD","Dhaka","pm25",24,153,276,188,13035.2,114.17,1.0,192.97,4.19,0.81,1,15,NULL,100,247,174
"2021-01-13","BD","Dhaka","pm25",24,175,275,204,9421.72,97.07,1.0,243.77,5.67,1.59,1,15,NULL,100,248,174
"2019-11-26","IN","Ghāziābād","pm25",48,105,275,192,15182.1,123.22,1.0,300.63,7.33,2.28,1,15,NULL,100,252,176
"2022-12-08","BD","Dhaka","pm25",24,139,274,225,20664.9,143.75,1.0,187.47,4.03,0.73,1,15,NULL,100,247,174
"2021-01-02","IN","New Delhi","pm25",9999,117,273.5,198,18916.67,137.54,1.0,252.2,5.92,1.59,1,15,NULL,100,228,164
"2020-01-03","BD","Dhaka","pm25",9999,143.38,273.12,202.5,17219.89,131.22,1.0,206.58,4.59,1.02,1,15,NULL,100,219,160
"2021-11-20","IN","Ghāziābād","pm25",48,166,273,210,9658.36,98.28,1.0,252.7,5.93,1.58,1,15,NULL,100,251,176
"2019-11-20","IN","New Delhi","pm25",24,170,273,187,7238.48,85.08,1.0,267.17,6.35,1.8,1,15,NULL,100,232,166
"2021-11-30","IN","New Delhi","pm25",24,185,272,233,5885.22,76.72,1.0,276.83,6.63,1.94,1,15,NULL,100,262,181
"2022-12-02","IN","New Delhi","pm25",24,175,272,239,11117.1,105.44,1.0,222.2,5.04,1.15,1,15,NULL,100,230,165
"2019-01-08","BD","Dhaka","pm25",23,137,272,224,12589.5,112.2,1.0,229.88,5.27,1.37,1,15,NULL,100,221,161
"2019-01-21","IN","New Delhi","pm25",24,97,271,233,28713.6,169.45,1.0,270.05,6.44,1.84,1,15,NULL,100,230,165
"2021-11-23","IN","Ghāziābād","pm25",41,159,271,182,8297.5,91.09,1.0,254.5,5.98,1.61,1,15,NULL,100,251,176
"2021-11-21","IN","Ghāziābād","pm25",48,110,271,198,18197.2,134.9,1.0,254.07,5.97,1.6,1,15,NULL,100,251,176
"2023-01-04","BD","Dhaka","pm25",24,192,270,226,4549.49,67.45,1.0,271.03,6.47,2.0,1,15,NULL,100,264,182
"2020-01-10","BD","Dhaka","pm25",24,158,270,192,9225.05,96.05,1.0,212.77,4.77,1.11,1,15,NULL,100,219,160
"2019-11-18","IN","New Delhi","pm25",24,112,268,168,22898.2,151.32,1.0,266.53,6.33,1.79,1,15,NULL,100,232,166
"2020-11-22","IN","Ghāziābād","pm25",48,116,268,197,13343.3,115.51,1.0,274.1,6.55,1.9,1,15,NULL,100,252,176
"2020-11-22","IN","New Delhi","pm25",24,129,268,193,20776.8,144.14,1.0,250.5,5.87,1.56,1,15,NULL,100,228,164
"2019-01-10","IN","New Delhi","pm25",23,129,268,224,15341.7,123.86,1.0,265.5,6.3,1.78,1,15,NULL,100,230,165
"2023-01-28","BD","Dhaka","pm25",24,184,267,220,5444.62,73.79,1.0,280.27,6.73,2.14,1,15,NULL,100,264,182
"2023-01-15","IN","New Delhi","pm25",24,99,267,173,19392.2,139.26,1.0,284.0,6.84,2.04,1,15,NULL,100,231,166
"2023-01-20","IN","New Delhi","pm25",24,87,267,161,24303.7,155.9,1.0,272.62,6.51,1.88,1,15,NULL,100,231,166
"2019-01-01","BD","Dhaka","pm25",24,95,266,207,26682.3,163.35,1.0,207.0,4.6,1.03,1,15,NULL,100,221,161
"2021-12-17","IN","New Delhi","pm25",24,161,266,224,14294.5,119.56,1.0,240.07,5.56,1.41,1,15,NULL,100,231,166
"2020-11-23","IN","New Delhi","pm25",24,160,266,202,6122.61,78.25,1.0,250.63,5.87,1.56,1,15,NULL,100,228,164
"2021-01-09","IN","New Delhi","pm25",24,189,266,208,5891.23,76.75,1.0,234.4,5.4,1.33,1,15,NULL,100,228,164
"2020-12-04","CN","Ürümqi","pm25",192,25,266,184,26048.2,161.39,1.0,121.63,2.12,0.44,1,15,NULL,100,220,160
"2019-11-08","IN","New Delhi","pm25",24,171,266,197,11491.2,107.2,1.0,229.53,5.26,1.26,1,15,NULL,100,232,166
"2019-11-17","IN","New Delhi","pm25",24,74,266,177,30539.1,174.75,1.0,266.33,6.33,1.79,1,15,NULL,100,232,166
"2022-12-04","BD","Dhaka","pm25",24,151,265,210,12729.3,112.82,1.0,182.37,3.89,0.65,1,15,NULL,100,247,174
"2020-01-07","BD","Dhaka","pm25",24,203,265,234,2863.03,53.51,1.0,211.63,4.74,1.1,1,15,NULL,100,219,160
"2019-01-27","IN","Kolkata","pm25",120,155,265,177,2526.88,50.27,1.0,243.59,5.67,2.54,1,15,NULL,100,220,160
"2019-01-09","IN","Ghāziābād","pm25",24,153,265,214,14104.3,118.76,1.0,306.78,7.51,2.37,1,15,NULL,100,243,172
"2021-01-10","IN","New Delhi","pm25",24,172,264,186,5863.89,76.58,1.0,234.2,5.39,1.33,1,15,NULL,100,228,164
"2020-01-04","BD","Dhaka","pm25",9999,152.25,263.75,196,13333.52,115.47,1.0,207.82,4.63,1.04,1,15,NULL,100,219,160
"2022-12-16","IN","New Delhi","pm25",9999,147.25,263.25,201.5,21985.38,148.27,1.0,215.02,4.84,1.05,1,15,NULL,100,230,165
"2023-01-24","IN","New Delhi","pm25",24,82,263,144,32303.7,179.73,1.0,266.92,6.35,1.8,1,15,NULL,100,231,166
"2021-12-09","IN","New Delhi","pm25",24,172,263,203,3434.33,58.6,1.0,260.37,6.16,1.7,1,15,NULL,100,231,166
"2019-12-02","IN","New Delhi","pm25",24,151,263,188,10162.2,100.81,1.0,236.17,5.45,1.35,1,15,NULL,100,251,176
"2019-12-22","IN","New Delhi","pm25",24,180,263,199,5740.58,75.77,1.0,223.0,5.07,1.16,1,15,NULL,100,251,176
"2019-11-30","IN","Ghāziābād","pm25",48,164,261,180,2511.88,50.12,1.0,267.07,6.35,1.79,1,15,NULL,100,252,176
"2020-11-11","IN","New Delhi","pm25",24,152,261,183,10820.8,104.02,1.0,239.27,5.54,1.4,1,15,NULL,100,228,164
"2020-11-26","IN","New Delhi","pm25",24,85,260,159,40634.7,201.58,1.0,254.63,5.99,1.62,1,15,NULL,100,228,164
"2020-12-03","CN","Ürümqi","pm25",191,25,260,167,14682,121.17,1.0,119.63,2.06,0.41,1,15,NULL,100,220,160
"2021-11-14","IN","New Delhi","pm25",24,179,259,211,5086.5,71.32,1.0,221.5,5.02,1.14,1,15,NULL,100,262,181
"2019-01-29","IN","Hāpur","pm25",47,151,259,189,6460.41,80.38,1.0,253.14,5.94,2.19,1,15,NULL,100,236,168
"2020-01-25","BD","Dhaka","pm25",24,175,259,211,7010.15,83.73,1.0,223.1,5.07,1.27,1,15,NULL,100,219,160
"2020-12-16","IN","New Delhi","pm25",23,154,258,190,6199.92,78.74,1.0,222.67,5.06,1.16,1,15,NULL,100,241,171
"2022-12-03","BD","Dhaka","pm25",24,153,257,194,6874.49,82.91,1.0,181.2,3.85,0.63,1,15,NULL,100,247,174
"2021-11-22","IN","Hāpur","pm25",96,103,257,174,9618.6,98.07,1.0,242.47,5.63,2.0,1,15,NULL,100,238,169
"2021-12-18","IN","New Delhi","pm25",24,158,256,217,10734.7,103.61,1.0,240.27,5.57,1.41,1,15,NULL,100,231,166
"2019-01-30","BD","Dhaka","pm25",24,155,256,192,7984.76,89.36,1.0,235.87,5.44,1.47,1,15,NULL,100,221,161
"2019-01-16","BD","Dhaka","pm25",24,154,255,195,7110.71,84.33,1.0,229.75,5.26,1.37,1,15,NULL,100,221,161
"2022-12-07","BD","Dhaka","pm25",24,161,255,195,4514.76,67.19,1.0,185.2,3.97,0.69,1,15,NULL,100,247,174
"2019-01-29","IN","Kolkata","pm25",120,134,255,163,5849.46,76.48,1.0,238.34,5.51,2.45,1,15,NULL,100,220,160
"2020-01-05","BD","Dhaka","pm25",9999,161.12,254.38,189.5,9447.16,97.2,1.0,209.0,4.66,1.06,1,15,NULL,100,219,160
"2021-01-11","IN","New Delhi","pm25",24,167,254,185,6131.01,78.3,1.0,229.7,5.26,1.26,1,15,NULL,100,228,164
"2020-12-10","IN","New Delhi","pm25",24,160,253,184,6745.05,82.13,1.0,228.03,5.21,1.24,1,15,NULL,100,241,171
"2021-12-10","IN","New Delhi","pm25",24,166,252,213,5646.01,75.14,1.0,259.17,6.12,1.69,1,15,NULL,100,231,166
"2019-11-17","IN","Ghāziābād","pm25",24,84,252,170,19532.6,139.76,1.0,289.83,7.01,2.12,1,15,NULL,100,252,176
"2021-01-31","IN","New Delhi","pm25",24,117,251,210,16673,129.12,1.0,244.27,5.69,1.47,1,15,NULL,100,228,164
"2019-12-17","IN","Ghāziābād","pm25",48,158,250,177,2966.95,54.47,1.0,235.0,5.42,1.33,1,15,NULL,100,251,176
"2020-11-03","IN","New Delhi","pm25",24,85,250,182,19532.6,139.76,1.0,195.5,4.27,0.77,1,15,NULL,100,228,164
"2019-11-27","IN","Delhi","pm25",631,42,249,158,18945.4,137.64,1.0,274.4,6.56,1.93,1,15,NULL,100,238,169
"2019-01-29","IN","Ghāziābād","pm25",24,159,247,187,3989.11,63.16,1.0,260.93,6.17,1.7,1,15,NULL,100,243,172
"2019-12-03","IN","New Delhi","pm25",24,153,247,189,8196.74,90.54,1.0,222.13,5.04,1.15,1,15,NULL,100,251,176
"2019-01-27","BD","Dhaka","pm25",24,162,246,194,4727.83,68.76,1.0,241.07,5.59,1.55,1,15,NULL,100,221,161
"2020-11-21","IN","Ghāziābād","pm25",48,87,246,178,15714.9,125.36,1.0,275.83,6.61,1.92,1,15,NULL,100,252,176
"2023-01-26","IN","New Delhi","pm25",24,190,246,203,2793.04,52.85,1.0,262.3,6.21,1.73,1,15,NULL,100,231,166
"2020-11-02","IN","New Delhi","pm25",24,163,245,200,9160.8,95.71,1.0,194.34,4.23,0.75,1,15,NULL,100,228,164
"2020-01-06","BD","Dhaka","pm25",24,170,245,183,5560.8,74.57,1.0,209.7,4.68,1.07,1,15,NULL,100,219,160
"2020-12-11","IN","New Delhi","pm25",24,165,245,192,4379.55,66.18,1.0,228.33,5.22,1.24,1,15,NULL,100,241,171
"2019-12-01","IN","New Delhi","pm25",24,161,245,194,4024.33,63.44,1.0,238.8,5.53,1.39,1,15,NULL,100,251,176
"2019-12-04","IN","New Delhi","pm25",24,158,245,180,6691.72,81.8,1.0,218.5,4.94,1.1,1,15,NULL,100,251,176
"2019-12-17","IN","New Delhi","pm25",24,158,244,168,4504.35,67.11,1.0,209.47,4.67,0.97,1,15,NULL,100,251,176
"2020-01-08","BD","Dhaka","pm25",24,162,244,188,4255.2,65.23,1.0,211.37,4.73,1.09,1,15,NULL,100,219,160
"2022-12-05","BD","Dhaka","pm25",24,158,244,205,7953.9,89.18,1.0,183.53,3.92,0.67,1,15,NULL,100,247,174
"2019-01-29","BD","Dhaka","pm25",24,163,243,188,4111.29,64.12,1.0,237.38,5.49,1.49,1,15,NULL,100,221,161
"2020-12-13","IN","Lucknow","pm25",96,81,242,167,8440.98,91.87,1.0,216.07,4.87,1.51,1,15,NULL,100,229,165
"2019-01-15","IN","New Delhi","pm25",24,144,242,178,4979.98,70.57,1.0,256.8,6.05,1.65,1,15,NULL,100,230,165
"2019-07-16","US","Portland","co",9999,26.5,241.67,144.68,69903.58,264.39,0.71,35.51,6.36,0.69,1,4,NULL,71,295,183
"2020-12-14","IN","Lucknow","pm25",93,51,241,168,7825.05,88.46,1.0,215.33,4.84,1.49,1,15,NULL,100,229,165
"2019-01-28","IN","Hāpur","pm25",48,106,240,177,9877.83,99.39,1.0,255.43,6.01,2.23,1,15,NULL,100,236,168
"2019-01-28","IN","Patna","pm25",48,132,240,167,3014,54.9,1.0,273.14,6.53,2.54,1,15,NULL,100,250,175
"2019-11-23","IN","New Delhi","pm25",24,157,239,192,5759.55,75.89,1.0,271.13,6.47,1.86,1,15,NULL,100,232,166
"2021-12-11","IN","New Delhi","pm25",24,142,239,182,5168.62,71.89,1.0,254.1,5.97,1.61,1,15,NULL,100,231,166
"2019-12-15","IN","Ghāziābād","pm25",43,158,238,178,3343.6,57.82,1.0,235.6,5.43,1.34,1,15,NULL,100,251,176
"2019-01-14","IN","Hāpur","pm25",48,96,238,172,8216.1,90.64,1.0,291.21,7.05,2.85,1,15,NULL,100,236,168
