"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2020-03-24","GB","Cardiff","wind-speed",158,"0.1","12.5","2.2","120.22","10.96","1.00","6.28","0.98","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-06","GB","Cardiff","wind-speed",136,"0.2","12.5","2.4","73","8.54","1.00","6.40","1.01","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-27","NZ","Hamilton","wind-speed",48,"1.6","12.5","6.8","91.17","9.55","1.00","7.65","1.34","2.75",NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-13","CA","Montréal","wind-speed",289,"0.1","12.5","7","75.93","8.71","1.00","5.59","0.79","2.73",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-13","DE","Potsdam","wind-speed",96,"1","12.5","5.6","64.94","8.06","1.00","4.22","0.43","3.43",NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-09","US","San Francisco","wind-speed",72,"0.7","12.5","4.5","65.13","8.07","1.00","4.87","0.61","2.54",NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-14","US","San Francisco","wind-speed",46,"0.2","12.5","1.7","80.39","8.97","1.00","5.14","0.68","2.81",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-26","CA","Ottawa","wind-speed",72,"3.3","12.5","8.4","56.29","7.50","1.00","5.62","0.80","3.20",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-29","NO","Stavanger","wind-speed",69,"1","12.5","4.2","79.89","8.94","1.00","9.41","1.80","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-05","ES","Valencia","wind-speed",144,"0.3","12.5","4.5","81.42","9.02","1.00","6.26","0.97","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-14","CA","Québec","wind-speed",182,"0.2","12.5","6.9","83.89","9.16","1.00","6.33","0.99","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-26","NO","Stavanger","wind-speed",63,"0.7","12.5","8","85.08","9.22","1.00","10.37","2.05","3.00",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-30","CA","Toronto","wind-speed",9999,"0.55","12.45","5.5","86.23","9.29","1.00","4.51","0.51","2.54",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-18","RS","Novi Sad","wind-speed",9999,"0.31","12.45","4.38","78.33","8.85","0.58","4.97","0.63","3.21",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-24","GB","London","wind-speed",606,"0.1","12.4","4","106.97","10.34","1.00","6.58","1.06","3.40",NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-03","PL","Kielce","wind-speed",28,"4.8","12.4","8.3","53.05","7.28","1.00","5.69","0.82","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2021-12-11","ES","Santander","wind-speed",96,"0.8","12.4","7.7","94.45","9.72","1.00","6.56","1.05","2.85",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-12","FR","Nîmes","wind-speed",72,"1.2","12.4","9.5","93.16","9.65","1.00","9.33","1.78","5.17",NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","MX","Guadalajara","wind-speed",116,"0.1","12.4","2","152.21","12.34","1.00","4.32","0.46","2.91",NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-14","US","San Francisco","wind-speed",61,"0.2","12.4","6.6","122.48","11.07","1.00","5.19","0.69","2.86",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-10","ES","Barcelona","wind-speed",202,"0.2","12.4","2.6","42.72","6.54","1.00","3.84","0.33","2.85",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","CN","Shenzhen","wind-speed",192,"3","12.4","5.8","36.99","6.08","1.00","5.80","0.85","4.30",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-01","DE","Stuttgart","wind-speed",90,"0.2","12.4","5.6","110.15","10.50","1.00","3.56","0.26","2.79",NULL,NULL,NULL,NULL,NULL,NULL
"2021-06-24","KW","Ḩawallī","wind-speed",24,"6.1","12.4","10","25.9","5.09","1.00","8.35","1.52","2.58",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-17","FR","Lille","wind-speed",96,"0.8","12.4","8.5","82.06","9.06","1.00","6.03","0.91","2.85",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-19","RS","Novi Sad","wind-speed",9999,"0.41","12.39","4.55","80.83","8.99","0.58","5.00","0.64","3.24",NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-13","IN","Gandhinagar","wind-speed",9999,"5.56","12.37","6.87","48.89","6.99","1.00","6.43","1.02","4.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-20","RS","Novi Sad","wind-speed",9999,"0.52","12.34","4.73","83.34","9.13","0.58","5.06","0.66","3.30",NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-18","US","Honolulu","wind-speed",43,"0.7","12.3","4.1","72.42","8.51","1.00","5.67","0.82","4.58",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-05","RS","Niš","wind-speed",24,"0.5","12.3","2.6","157.1","12.53","1.00","5.82","0.86","3.83",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-14","DE","Kassel","wind-speed",47,"0.1","12.3","8.3","112.43","10.60","1.00","5.96","0.89","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-12","JP","Kyoto","wind-speed",600,"1","12.3","2.5","17.14","4.14","1.00","3.12","0.14","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-23","EE","Tallinn","wind-speed",72,"1","12.3","5.4","69.06","8.31","1.00","7.22","1.22","2.97",NULL,NULL,NULL,NULL,NULL,NULL
"2022-05-09","US","Saint Paul","wind-speed",160,"0.1","12.3","6.2","77.01","8.78","1.00","4.92","0.62","2.53",NULL,NULL,NULL,NULL,NULL,NULL
"2022-04-10","US","Omaha","wind-speed",48,"0.5","12.3","5.8","76.74","8.76","1.00","4.59","0.53","2.61",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-23","AT","Innsbruck","wind-speed",72,"1","12.3","9.5","100.37","10.02","1.00","5.60","0.80","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-17","DE","Köln","wind-speed",192,"1.6","12.3","8","36.06","6.00","1.00","5.41","0.75","3.30",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-08","JP","Kochi","wind-speed",42,"2","12.3","8.7","60.23","7.76","1.00","3.47","0.24","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-01","GB","Cardiff","wind-speed",158,"0.1","12.3","7","120.86","10.99","1.00","7.13","1.20","3.32",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-12","JP","Gifu-shi","wind-speed",182,"0.2","12.3","5.6","103.5","10.17","1.00","8.42","1.54","3.40",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-01","JP","Gifu-shi","wind-speed",178,"0.2","12.3","8.5","53.93","7.34","1.00","7.52","1.30","2.88",NULL,NULL,NULL,NULL,NULL,NULL
"2020-05-03","BA","Tuzla","wind-speed",116,"0.5","12.3","3","113.61","10.66","1.00","2.75","0.05","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-15","TR","Samsun","wind-speed",119,"0.5","12.3","6.1","181.96","13.49","1.00","3.93","0.36","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2023-01-14","GB","Sheffield","wind-speed",95,"0.3","12.3","6.8","76.53","8.75","1.00","4.02","0.38","3.53",NULL,NULL,NULL,NULL,NULL,NULL
"2023-01-09","GB","Sheffield","wind-speed",96,"0.3","12.3","4.3","82.99","9.11","1.00","3.30","0.19","2.53",NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-12","IN","Gandhinagar","wind-speed",24,"1.2","12.3","4.8","82.81","9.10","1.00","5.88","0.87","4.33",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-09","ES","Barcelona","wind-speed",199,"0.2","12.3","3.6","97.91","9.89","1.00","3.98","0.37","3.08",NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-15","CA","Québec","wind-speed",182,"1.6","12.3","7.9","65.07","8.07","1.00","6.26","0.97","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-21","ES","Salamanca","wind-speed",48,"2.3","12.3","4.3","69.59","8.34","1.00","5.03","0.65","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-26","FR","Nîmes","wind-speed",72,"1.5","12.3","5.6","99.45","9.97","1.00","6.90","1.14","3.06",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-13","ES","Barcelona","wind-speed",195,"0.1","12.3","4.8","63","7.94","1.00","3.89","0.35","2.94",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-21","RS","Novi Sad","wind-speed",9999,"0.62","12.29","4.91","85.84","9.26","0.58","5.14","0.68","3.37",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-10","GB","Leeds","wind-speed",9999,"4.59","12.24","7.45","37.31","6.11","0.72","6.42","1.01","2.68",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-22","RS","Novi Sad","wind-speed",9999,"0.73","12.24","5.08","88.35","9.40","0.58","5.26","0.71","3.49",NULL,NULL,NULL,NULL,NULL,NULL
"2021-09-23","ES","Granada","wind-speed",60,"0.5","12.2","2","142.76","11.95","1.00","2.86","0.08","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-11","IT","Modena","wind-speed",120,"0.2","12.2","2","46.38","6.81","1.00","8.62","1.59","4.80",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-06","RS","Niš","wind-speed",24,"0.8","12.2","3.6","82.95","9.11","1.00","5.45","0.76","3.42",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-07","US","Queens","wind-speed",74,"0","12.2","7.1","93.38","9.66","1.00","7.36","1.26","2.51",NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-07","MX","Guadalajara","wind-speed",119,"0.1","12.2","5.6","120.04","10.96","1.00","4.25","0.44","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-05","JP","Yokohama","wind-speed",487,"0.1","12.2","3.1","63.45","7.97","1.00","5.46","0.76","2.60",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-23","TR","İzmit","wind-speed",144,"1.8","12.2","7","64.96","8.06","1.00","4.94","0.62","3.70",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-23","TR","Adapazarı","wind-speed",72,"4.6","12.2","9","30.74","5.54","1.00","4.99","0.64","4.23",NULL,NULL,NULL,NULL,NULL,NULL
"2023-12-30","GB","Newport","wind-speed",42,"0.2","12.2","3.7","97.4","9.87","1.00","6.15","0.94","3.14",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-16","AT","Innsbruck","wind-speed",72,"1","12.2","5.3","93.19","9.65","1.00","6.49","1.03","3.45",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-23","RS","Novi Sad","wind-speed",9999,"0.84","12.18","5.26","90.86","9.53","0.58","5.36","0.73","3.58",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-24","RS","Novi Sad","wind-speed",9999,"0.94","12.13","5.44","93.36","9.66","0.58","5.37","0.74","3.59",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-15","AT","Linz","wind-speed",168,"1.7","12.1","8.2","90.34","9.50","1.00","4.42","0.49","4.31",NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-03","SE","Malmö","wind-speed",72,"6.8","12.1","8.8","20.42","4.52","1.00","7.86","1.39","2.94",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","DE","Kassel","wind-speed",48,"0.2","12.1","8.4","89.59","9.47","1.00","8.40","1.53","4.93",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-13","JP","Kyoto","wind-speed",552,"1","12.1","2","27.22","5.22","1.00","3.12","0.14","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-29","CA","Québec","wind-speed",192,"0.2","12.1","5.9","95.55","9.77","1.00","7.60","1.32","3.88",NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-13","TR","Adapazarı","wind-speed",66,"1.2","12.1","9.2","108.71","10.43","1.00","3.95","0.36","2.88",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-13","JP","Gifu-shi","wind-speed",187,"0.3","12.1","8.5","93.1","9.65","1.00","8.50","1.56","3.45",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-16","PL","Poznań","wind-speed",72,"3.2","12.1","7","45.5","6.75","1.00","6.42","1.01","2.71",NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-15","US","San Francisco","wind-speed",52,"0.1","12.1","3.4","104","10.20","1.00","5.05","0.65","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-29","TR","İzmit","wind-speed",144,"0.3","12.1","4.6","90.75","9.53","1.00","4.58","0.53","3.26",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-12","PL","Wrocław","wind-speed",48,"4.3","12.1","7","54.98","7.41","1.00","7.19","1.22","4.38",NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-14","IN","Gandhinagar","wind-speed",24,"2.7","12.1","7.6","81.65","9.04","1.00","6.07","0.92","4.50",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-26","US","Queens","wind-speed",74,"0","12.1","9","74.71","8.64","1.00","7.66","1.34","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-29","TR","Adapazarı","wind-speed",72,"0.3","12.1","4.5","124.82","11.17","1.00","4.54","0.52","3.65",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-09","DE","Köln","wind-speed",192,"0.3","12.1","6.1","159.45","12.63","1.00","6.43","1.02","4.23",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-02","DE","Köln","wind-speed",192,"0.3","12.1","7.4","106.33","10.31","1.00","7.20","1.22","4.93",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-15","PL","Kielce","wind-speed",23,"5.2","12.1","8.4","50.37","7.10","1.00","5.86","0.87","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-25","RS","Novi Sad","wind-speed",9999,"1.05","12.08","5.61","95.87","9.79","0.58","5.35","0.73","3.57",NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-19","TR","Adapazarı","wind-speed",72,"1.1","12","8.2","103.18","10.16","1.00","4.55","0.52","3.66",NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-17","TR","İzmir","wind-speed",192,"1.8","12","6.6","91.96","9.59","1.00","6.49","1.03","2.56",NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-04","SE","Malmö","wind-speed",72,"5.8","12","9.1","34.28","5.85","1.00","7.92","1.41","2.98",NULL,NULL,NULL,NULL,NULL,NULL
"2023-06-15","JP","Gifu-shi","wind-speed",180,"0.2","12","2.8","96.28","9.81","1.00","8.22","1.49","3.29",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-03","DE","Berlin","wind-speed",312,"0.2","12","5","58.99","7.68","1.00","7.67","1.34","3.34",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-13","AT","Linz","wind-speed",168,"0.5","12","3.5","79.82","8.93","1.00","3.92","0.36","3.60",NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-01","FI","Vantaa","wind-speed",26,"3.8","12","6","58.4","7.64","1.00","11.49","2.35","3.33",NULL,NULL,NULL,NULL,NULL,NULL
"2021-04-17","US","Austin","wind-speed",84,"0.2","12","7.8","128.45","11.33","1.00","6.20","0.96","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-02","PL","Gdańsk","wind-speed",192,"5","12","7.6","37.39","6.11","1.00","8.70","1.61","4.34",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-08","AT","Linz","wind-speed",168,"0.1","12","3.5","95.23","9.76","1.00","4.36","0.47","4.23",NULL,NULL,NULL,NULL,NULL,NULL
"2023-01-30","DE","Stuttgart","wind-speed",83,"0.2","12","5.3","93.64","9.68","1.00","3.54","0.26","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-24","EE","Tallinn","wind-speed",72,"3","12","6.3","80.66","8.98","1.00","7.36","1.26","3.09",NULL,NULL,NULL,NULL,NULL,NULL
"2020-06-12","IN","Chennai","wind-speed",96,"0.3","12","3.4","57.8","7.60","1.00","3.13","0.15","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-15","JP","Kyoto","wind-speed",600,"1.5","12","2.5","19.85","4.46","1.00","3.16","0.16","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2022-04-11","CA","Edmonton","wind-speed",141,"0.2","12","6.8","98.92","9.95","1.00","4.70","0.56","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","RS","Niš","wind-speed",24,"0.3","12","6","121.14","11.01","1.00","6.00","0.90","4.03",NULL,NULL,NULL,NULL,NULL,NULL
"2022-04-29","CA","Edmonton","wind-speed",115,"0.2","12","3.1","64.45","8.03","1.00","4.59","0.53","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","PL","Płock","wind-speed",48,"6","12","8.2","10.99","3.32","1.00","8.20","1.48","4.49",NULL,NULL,NULL,NULL,NULL,NULL
"2021-01-04","FR","Paris","wind-speed",408,"0.1","12","2.5","113.75","10.67","1.00","4.74","0.57","2.51",NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-03","MX","Guadalajara","wind-speed",130,"0.6","12","4.1","94.61","9.73","1.00","4.18","0.42","2.74",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-24","US","Queens","wind-speed",72,"1.9","12","8","76.87","8.77","1.00","7.62","1.33","2.69",NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-31","MX","Guadalajara","wind-speed",152,"0.1","12","5.7","159.18","12.62","0.97","4.27","0.45","2.85",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-02","GB","Swansea","wind-speed",120,"0.2","12","6.4","105.37","10.26","1.00","6.34","0.99","3.18",NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-19","TR","İzmit","wind-speed",144,"0.5","12","7.7","113.92","10.67","1.00","4.61","0.54","3.30",NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-30","ES","Oviedo","wind-speed",264,"0.2","12","3.7","111.28","10.55","1.00","5.49","0.77","2.60",NULL,NULL,NULL,NULL,NULL,NULL
"2021-01-05","FR","Paris","wind-speed",408,"0.2","12","2.8","101.58","10.08","1.00","4.75","0.57","2.52",NULL,NULL,NULL,NULL,NULL,NULL
"2023-04-23","AT","Innsbruck","wind-speed",72,"1","12","6.2","75.38","8.68","1.00","5.89","0.87","2.96",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-01","GB","Sheffield","wind-speed",96,"3.5","12","7.1","36.31","6.03","1.00","3.93","0.36","3.40",NULL,NULL,NULL,NULL,NULL,NULL
"2023-11-25","DE","Stuttgart","wind-speed",91,"0.2","12","6.4","110.15","10.50","1.00","3.54","0.26","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-06","GB","Cardiff","wind-speed",145,"0.1","12","2.8","58.77","7.67","1.00","6.17","0.95","2.60",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-14","GB","Swansea","wind-speed",190,"0.2","12","5","98.37","9.92","1.00","5.82","0.86","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-17","DE","Köln","wind-speed",192,"2","12","6.7","46.71","6.83","1.00","6.30","0.98","4.11",NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-12","CA","Montréal","wind-speed",219,"0.2","12","6","124.78","11.17","1.00","6.09","0.93","3.21",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-08","ES","Barcelona","wind-speed",205,"0.2","12","5.1","72.18","8.50","1.00","4.03","0.38","3.16",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-11","CA","Ottawa","wind-speed",72,"3","12","8.6","64.01","8.00","1.00","5.22","0.70","2.83",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-11","AT","Innsbruck","wind-speed",72,"5","12","6.3","22.59","4.75","1.00","6.29","0.98","3.29",NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-08","IT","Prato","wind-speed",72,"0.2","12","2","109.03","10.44","1.00","4.65","0.55","2.51",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-19","JP","Takamatsu","wind-speed",240,"2.5","12","5.4","69.37","8.33","1.00","5.17","0.68","3.51",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-23","AT","Innsbruck","wind-speed",72,"1","12","5.4","118.81","10.90","1.00","6.28","0.98","3.28",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-15","JP","Gifu-shi","wind-speed",182,"0.2","12","5","105.38","10.27","1.00","8.33","1.52","3.35",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-02","GB","Cardiff","wind-speed",113,"0.1","12","3","132.74","11.52","1.00","6.84","1.12","3.10",NULL,NULL,NULL,NULL,NULL,NULL
"2022-04-27","US","Columbus","wind-speed",47,"1","12","5.6","80.37","8.96","1.00","5.33","0.73","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2022-04-21","US","Columbus","wind-speed",48,"0.3","12","6.3","85.88","9.27","1.00","5.33","0.73","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2021-01-05","NZ","Hamilton","wind-speed",24,"0.3","12","3","121.89","11.04","1.00","7.28","1.24","2.54",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-17","AT","Innsbruck","wind-speed",72,"3","12","5.6","45.67","6.76","1.00","6.51","1.04","3.47",NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-28","NZ","Hamilton","wind-speed",48,"1.7","12","5","122.32","11.06","1.00","7.69","1.35","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-11","GB","Leeds","wind-speed",9999,"4.48","11.95","7.33","36.21","6.02","0.72","6.55","1.05","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","PL","Kraków","wind-speed",188,"0.1","11.9","5","82.45","9.08","1.00","5.00","0.64","3.43",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-17","PL","Poznań","wind-speed",72,"1.8","11.9","5.2","55.9","7.48","1.00","6.35","0.99","2.65",NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-07","CA","Québec","wind-speed",187,"0.1","11.9","5.4","82.04","9.06","1.00","7.28","1.24","3.60",NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-13","US","Queens","wind-speed",48,"0.8","11.9","4","122.14","11.05","1.00","7.41","1.27","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-10","US","Providence","wind-speed",9999,"0.19","11.89","3.98","152.04","12.33","0.32","3.83","0.33","2.55",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-31","CA","Toronto","wind-speed",9999,"0.44","11.84","4.88","81.46","9.03","1.00","4.54","0.52","2.58",NULL,NULL,NULL,NULL,NULL,NULL
"2023-01-18","NL","Breda","wind-speed",70,"0.3","11.8","6.5","107.67","10.38","1.00","6.55","1.05","2.72",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-25","TW","Taichung","wind-speed",72,"2.5","11.8","7.4","39.86","6.31","1.00","3.28","0.19","3.04",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-02","CL","Concepción","wind-speed",168,"1.5","11.8","6.6","83.72","9.15","1.00","6.35","0.99","3.24",NULL,NULL,NULL,NULL,NULL,NULL
"2023-02-10","HR","Rijeka","wind-speed",132,"0.7","11.8","6.8","94.07","9.70","1.00","7.88","1.40","2.89",NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-09","US","Honolulu","wind-speed",45,"0.6","11.8","10.8","236.3","15.37","1.00","4.38","0.48","3.11",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-19","JP","Ōita","wind-speed",232,"0.5","11.8","7.2","81.7","9.04","1.00","4.33","0.46","2.65",NULL,NULL,NULL,NULL,NULL,NULL
"2020-10-20","CN","Fuzhou","wind-speed",120,"5.6","11.8","8.7","32.57","5.71","1.00","7.15","1.21","2.74",NULL,NULL,NULL,NULL,NULL,NULL
"2023-11-24","NL","Nijmegen","wind-speed",48,"2.7","11.8","4.6","31.17","5.58","1.00","4.89","0.61","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-20","AT","Innsbruck","wind-speed",66,"1","11.8","6","129.48","11.38","1.00","6.58","1.06","3.52",NULL,NULL,NULL,NULL,NULL,NULL
"2020-10-23","CN","Fuzhou","wind-speed",120,"1.5","11.8","7.7","137.04","11.71","1.00","7.42","1.28","2.94",NULL,NULL,NULL,NULL,NULL,NULL
"2020-10-24","CN","Fuzhou","wind-speed",120,"4.6","11.8","8.7","33.81","5.81","1.00","7.63","1.33","3.10",NULL,NULL,NULL,NULL,NULL,NULL
"2020-06-06","US","Brooklyn","wind-speed",54,"0.3","11.8","4.1","76.9","8.77","1.00","6.18","0.95","2.68",NULL,NULL,NULL,NULL,NULL,NULL
"2020-03-14","FR","Lille","wind-speed",96,"0.1","11.8","5.6","91.6","9.57","1.00","5.99","0.90","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2023-04-22","JP","Kochi","wind-speed",48,"7.2","11.8","9.2","13.81","3.72","1.00","3.50","0.24","2.81",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","CA","Edmonton","wind-speed",180,"0.1","11.8","5.4","92.46","9.62","1.00","5.40","0.74","3.74",NULL,NULL,NULL,NULL,NULL,NULL
"2020-04-18","JP","Utsunomiya","wind-speed",528,"0.5","11.8","2.5","79.66","8.93","1.00","3.90","0.35","2.54",NULL,NULL,NULL,NULL,NULL,NULL
"2023-05-03","JP","Gifu-shi","wind-speed",184,"0.2","11.8","4.1","108","10.39","1.00","7.67","1.34","2.96",NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-22","AU","Brisbane","wind-speed",24,"0.5","11.8","6.1","77.17","8.78","1.00","4.23","0.44","4.20",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-12","CN","Fuzhou","wind-speed",120,"5.6","11.8","7.7","32.17","5.67","1.00","7.39","1.27","2.92",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-16","CA","Ottawa","wind-speed",72,"3","11.8","9","64.48","8.03","1.00","5.42","0.75","3.02",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-01","CN","Fuzhou","wind-speed",96,"4.6","11.8","7.7","21.84","4.67","1.00","7.63","1.33","3.10",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-13","CN","Fuzhou","wind-speed",120,"2.5","11.8","8.7","79.47","8.91","1.00","7.39","1.27","2.92",NULL,NULL,NULL,NULL,NULL,NULL
"2020-10-29","CN","Haikou","wind-speed",140,"6.6","11.8","7.7","13.05","3.61","1.00","5.80","0.85","3.11",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-10","CN","Fuzhou","wind-speed",120,"2.5","11.8","7.7","74.55","8.63","1.00","7.39","1.27","2.92",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-14","DE","Köln","wind-speed",192,"0.2","11.7","6.8","44.28","6.65","1.00","6.38","1.00","4.18",NULL,NULL,NULL,NULL,NULL,NULL
"2020-02-27","JP","Yokohama","wind-speed",576,"0.5","11.7","6.5","126.47","11.25","1.00","5.53","0.78","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-19","US","San Francisco","wind-speed",60,"0.2","11.7","4.5","103.14","10.16","1.00","4.89","0.61","2.56",NULL,NULL,NULL,NULL,NULL,NULL
